coordinates
               1  -7.294338941574e-02  -2.435418218374e-01  -1.391999423504e-01 
               2  -3.196109831333e-02  -2.383957654238e-01  -2.347143739462e-01 
               3  -1.014596521854e-01  -1.821164041758e-01  -2.268388271332e-01 
               4   1.317390333861e-02  -1.965804994106e-01  -1.490714699030e-01 
               5  -1.016798391938e-01  -2.887776792049e-01  -2.308934628963e-01 
               6  -1.385801844299e-02  -2.989064455032e-01  -1.191043108702e-01 
               7  -7.808958739042e-02  -1.989693194628e-01  -6.284034252167e-02 
               8   3.137866784978e-01  -2.619016316367e-01  -5.000000000000e-01 
               9   3.759082510842e-01  -2.028668779194e-01  -5.000000000000e-01 
              10   3.895615742528e-01  -3.134354476852e-01  -4.118827353744e-01 
              11   4.157348061513e-01  -2.777851165098e-01  -5.000000000000e-01 
              12  -1.493889540434e-01  -2.837586700916e-01  -1.372399479151e-01 
              13  -4.236185848713e-01  -1.103675514460e-01  -1.353522986174e-01 
              14  -4.145112931728e-01  -5.848653987050e-02  -2.064819633961e-01 
              15  -4.929911533947e-01  -8.342495234974e-02  -1.398287928519e-01 
              16  -5.000000000000e-01   0.000000000000e+00  -1.000000000000e-01 
              17  -9.211375564337e-02  -2.976638078690e-01  -5.239441245794e-02 
              18   4.372559487820e-02  -3.011500835419e-01  -2.357886284590e-01 
              19   3.963458910584e-02  -1.834700554609e-01  -2.274906337261e-01 
              20   2.331743016839e-02  -1.705713272095e-01  -3.089905381203e-01 
              21  -2.425004355609e-02  -3.320805132389e-01  -3.031389415264e-01 
              22  -1.337768044323e-02  -4.091382324696e-01  -2.152312248945e-01 
              23   2.562201023102e-02  -2.389805465937e-01  -3.690397441387e-01 
              24  -7.721043378115e-02  -2.343715131283e-01  -3.578766882420e-01 
              25  -5.725485831499e-02  -1.012356281281e-01  -2.221027165651e-01 
              26  -1.272774636745e-01  -1.889091581106e-01  -1.451080292463e-01 
              27  -1.849197894335e-01  -2.596653401852e-01   1.709647923708e-01 
              28  -2.281557470560e-01  -2.406790554523e-01   1.071855053306e-01 
              29  -1.968296617270e-01  -3.593004941940e-01   1.238571405411e-01 
              30  -2.785076797009e-01  -3.223134875298e-01   1.456586122513e-01 
              31  -1.272989958525e-01  -2.827515602112e-01   5.932367220521e-02 
              32  -1.082152277231e-01  -1.928368657827e-01   1.497792750597e-01 
              33  -1.429074555635e-01  -2.892269194126e-01   2.295697629452e-01 
              34  -2.100296616554e-01  -3.477734625340e-01   2.219061553478e-01 
              35  -9.828985482454e-02  -3.077267706394e-01   1.390705853701e-01 
              36  -1.774650961161e-01  -1.647336632013e-01   1.626948565245e-01 
              37  -2.574304938316e-01  -1.806743144989e-01   1.974211782217e-01 
              38  -2.070325464010e-01  -1.414189040661e-01   9.013254195452e-02 
              39  -1.799726337194e-01  -1.726501435041e-01   2.193425036967e-02 
              40  -1.553121805191e-01  -8.985068649054e-02   7.483585923910e-02 
              41  -2.372255921364e-01  -1.015420854092e-01   1.505711972713e-01 
              42  -1.359199285507e-01  -1.860262453556e-01   2.302111983299e-01 
              43  -1.643852591515e-01  -8.006099611521e-02   2.327838391066e-01 
              44   1.761543154716e-01  -1.676197499037e-01   2.654619980603e-03 
              45   1.534040719271e-01  -1.830284297466e-01  -8.087893575430e-02 
              46   1.601842790842e-01  -6.732758879662e-02  -5.634669587016e-02 
              47   2.397511750460e-01  -8.808794617653e-02  -3.065671771765e-02 
              48   8.030358701944e-02  -1.985445320606e-01  -5.576963350177e-02 
              49   2.080595493317e-01  -2.540935277939e-01  -6.651087105274e-02 
              50   1.570101082325e-01  -2.648741304874e-01   5.362423509359e-02 
              51   1.274565905333e-01  -2.847768664360e-01  -5.416126549244e-02 
              52   1.164310649037e-01  -7.831612229347e-02   3.153897356242e-03 
              53   1.946741938591e-01  -1.529520601034e-01   7.710306346416e-02 
              54   2.522504627705e-01  -9.478923678398e-02   4.444404318929e-02 
              55   2.802406549454e-01  -1.866895854473e-01  -4.385089129210e-02 
              56   2.375815212727e-01  -2.160552293062e-01   6.138083338737e-02 
              57   3.130280077457e-01  -1.446130871773e-01   7.489311695099e-02 
              58  -3.972231969237e-02  -1.412989199162e-01  -1.259639579803e-02 
              59  -1.032038927078e-01  -1.462251842022e-01   3.263875097036e-02 
