coordinates
         1            0.500000            0.500000           -0.500000
         2            0.500000            0.400000           -0.500000
         3            0.500000            0.300000           -0.500000
         4            0.500000            0.200000           -0.500000
         5            0.500000            0.100000           -0.500000
         6            0.500000           -0.000000           -0.500000
         7            0.500000           -0.100000           -0.500000
         8            0.500000           -0.200000           -0.500000
         9            0.500000           -0.300000           -0.500000
        10            0.500000           -0.400000           -0.500000
        11            0.500000           -0.500000           -0.500000
        12            0.400000            0.500000           -0.500000
        13            0.400000            0.400000           -0.500000
        14            0.400000            0.300000           -0.500000
        15            0.400000            0.200000           -0.500000
        16            0.400000            0.100000           -0.500000
        17            0.400000           -0.000000           -0.500000
        18            0.400000           -0.100000           -0.500000
        19            0.400000           -0.200000           -0.500000
        20            0.400000           -0.300000           -0.500000
        21            0.400000           -0.400000           -0.500000
        22            0.400000           -0.500000           -0.500000
        23            0.300000            0.500000           -0.500000
        24            0.300000            0.400000           -0.500000
        25            0.300000            0.300000           -0.500000
        26            0.300000            0.200000           -0.500000
        27            0.300000            0.100000           -0.500000
        28            0.300000           -0.000000           -0.500000
        29            0.300000           -0.100000           -0.500000
        30            0.300000           -0.200000           -0.500000
        31            0.300000           -0.300000           -0.500000
        32            0.300000           -0.400000           -0.500000
        33            0.300000           -0.500000           -0.500000
        34            0.200000            0.500000           -0.500000
        35            0.200000            0.400000           -0.500000
        36            0.200000            0.300000           -0.500000
        37            0.200000            0.200000           -0.500000
        38            0.200000            0.100000           -0.500000
        39            0.200000           -0.000000           -0.500000
        40            0.200000           -0.100000           -0.500000
        41            0.200000           -0.200000           -0.500000
        42            0.200000           -0.300000           -0.500000
        43            0.200000           -0.400000           -0.500000
        44            0.200000           -0.500000           -0.500000
        45            0.100000            0.500000           -0.500000
        46            0.100000            0.400000           -0.500000
        47            0.100000            0.300000           -0.500000
        48            0.100000            0.200000           -0.500000
        49            0.100000            0.100000           -0.500000
        50            0.100000            0.000000           -0.500000
        51            0.100000           -0.100000           -0.500000
        52            0.100000           -0.200000           -0.500000
        53            0.100000           -0.300000           -0.500000
        54            0.100000           -0.400000           -0.500000
        55            0.100000           -0.500000           -0.500000
        56           -0.000000            0.500000           -0.500000
        57           -0.000000            0.400000           -0.500000
        58           -0.000000            0.300000           -0.500000
        59           -0.000000            0.200000           -0.500000
        60           -0.000000            0.100000           -0.500000
        61           -0.000000            0.000000           -0.500000
        62           -0.000000           -0.100000           -0.500000
        63           -0.000000           -0.200000           -0.500000
        64           -0.000000           -0.300000           -0.500000
        65           -0.000000           -0.400000           -0.500000
        66            0.000000           -0.500000           -0.500000
        67           -0.100000            0.500000           -0.500000
        68           -0.100000            0.400000           -0.500000
        69           -0.100000            0.300000           -0.500000
        70           -0.100000            0.200000           -0.500000
        71           -0.100000            0.100000           -0.500000
        72           -0.100000            0.000000           -0.500000
        73           -0.100000           -0.100000           -0.500000
        74           -0.100000           -0.200000           -0.500000
        75           -0.100000           -0.300000           -0.500000
        76           -0.100000           -0.400000           -0.500000
        77           -0.100000           -0.500000           -0.500000
        78           -0.200000            0.500000           -0.500000
        79           -0.200000            0.400000           -0.500000
        80           -0.200000            0.300000           -0.500000
        81           -0.200000            0.200000           -0.500000
        82           -0.200000            0.100000           -0.500000
        83           -0.200000            0.000000           -0.500000
        84           -0.200000           -0.100000           -0.500000
        85           -0.200000           -0.200000           -0.500000
        86           -0.200000           -0.300000           -0.500000
        87           -0.200000           -0.400000           -0.500000
        88           -0.200000           -0.500000           -0.500000
        89           -0.300000            0.500000           -0.500000
        90           -0.300000            0.400000           -0.500000
        91           -0.300000            0.300000           -0.500000
        92           -0.300000            0.200000           -0.500000
        93           -0.300000            0.100000           -0.500000
        94           -0.300000            0.000000           -0.500000
        95           -0.300000           -0.100000           -0.500000
        96           -0.300000           -0.200000           -0.500000
        97           -0.300000           -0.300000           -0.500000
        98           -0.300000           -0.400000           -0.500000
        99           -0.300000           -0.500000           -0.500000
       100           -0.400000            0.500000           -0.500000
       101           -0.400000            0.400000           -0.500000
       102           -0.400000            0.300000           -0.500000
       103           -0.400000            0.200000           -0.500000
       104           -0.400000            0.100000           -0.500000
       105           -0.400000            0.000000           -0.500000
       106           -0.400000           -0.100000           -0.500000
       107           -0.400000           -0.200000           -0.500000
       108           -0.400000           -0.300000           -0.500000
       109           -0.400000           -0.400000           -0.500000
       110           -0.400000           -0.500000           -0.500000
       111           -0.500000            0.500000           -0.500000
       112           -0.500000            0.400000           -0.500000
       113           -0.500000            0.300000           -0.500000
       114           -0.500000            0.200000           -0.500000
       115           -0.500000            0.100000           -0.500000
       116           -0.500000            0.000000           -0.500000
       117           -0.500000           -0.100000           -0.500000
       118           -0.500000           -0.200000           -0.500000
       119           -0.500000           -0.300000           -0.500000
       120           -0.500000           -0.400000           -0.500000
       121           -0.500000           -0.500000           -0.500000
       122            0.500000            0.500000           -0.400000
       123            0.500000            0.400000           -0.400000
       124            0.500000            0.300000           -0.400000
       125            0.500000            0.200000           -0.400000
       126            0.500000            0.100000           -0.400000
       127            0.500000           -0.000000           -0.400000
       128            0.500000           -0.100000           -0.400000
       129            0.500000           -0.200000           -0.400000
       130            0.500000           -0.300000           -0.400000
       131            0.500000           -0.400000           -0.400000
       132            0.500000           -0.500000           -0.400000
       133            0.400000            0.500000           -0.400000
       134            0.400000            0.400000           -0.400000
       135            0.400000            0.300000           -0.400000
       136            0.400000            0.200000           -0.400000
       137            0.400000            0.100000           -0.400000
       138            0.400000           -0.000000           -0.400000
       139            0.400000           -0.100000           -0.400000
       140            0.400000           -0.200000           -0.400000
       141            0.400000           -0.300000           -0.400000
       142            0.400000           -0.400000           -0.400000
       143            0.400000           -0.500000           -0.400000
       144            0.300000            0.500000           -0.400000
       145            0.300000            0.400000           -0.400000
       146            0.300000            0.300000           -0.400000
       147            0.300000            0.200000           -0.400000
       148            0.300000            0.100000           -0.400000
       149            0.300000           -0.000000           -0.400000
       150            0.300000           -0.100000           -0.400000
       151            0.300000           -0.200000           -0.400000
       152            0.300000           -0.300000           -0.400000
       153            0.300000           -0.400000           -0.400000
       154            0.300000           -0.500000           -0.400000
       155            0.200000            0.500000           -0.400000
       156            0.200000            0.400000           -0.400000
       157            0.200000            0.300000           -0.400000
       158            0.200000            0.200000           -0.400000
       159            0.200000            0.100000           -0.400000
       160            0.200000           -0.000000           -0.400000
       161            0.200000           -0.100000           -0.400000
       162            0.200000           -0.200000           -0.400000
       163            0.200000           -0.300000           -0.400000
       164            0.200000           -0.400000           -0.400000
       165            0.200000           -0.500000           -0.400000
       166            0.100000            0.500000           -0.400000
       167            0.100000            0.400000           -0.400000
       168            0.100000            0.300000           -0.400000
       169            0.100000            0.200000           -0.400000
       170            0.100000            0.100000           -0.400000
       171            0.100000           -0.000000           -0.400000
       172            0.100000           -0.100000           -0.400000
       173            0.100000           -0.200000           -0.400000
       174            0.100000           -0.300000           -0.400000
       175            0.100000           -0.400000           -0.400000
