coordinates
               1  -5.000000000000e-01  -6.123233995737e-17   4.090909090909e-01 
               2  -4.924038765061e-01   8.682408883346e-02   4.090909090909e-01 
               3  -6.380025674315e-01   8.365550799754e-02   4.090909090909e-01 
               4  -6.408127853588e-01  -2.860580212695e-02   4.090909090909e-01 
               5  -5.000000000000e-01   6.123233995737e-17   5.000000000000e-01 
               6  -4.924038765061e-01   8.682408883347e-02   5.000000000000e-01 
               7  -6.387887101818e-01   8.330662609355e-02   5.000000000000e-01 
               8  -6.415204896798e-01  -2.902300060402e-02   5.000000000000e-01 
               9  -4.698463103930e-01   1.710100716628e-01   4.090909090909e-01 
              10  -6.159688883103e-01   1.957377526614e-01   4.090909090909e-01 
              11  -4.698463103930e-01   1.710100716628e-01   5.000000000000e-01 
              12  -6.170617447128e-01   1.953952505432e-01   5.000000000000e-01 
              13  -4.330127018922e-01   2.500000000000e-01   4.090909090909e-01 
              14  -5.654401763901e-01   3.040319442207e-01   4.090909090909e-01 
              15  -4.330127018922e-01   2.500000000000e-01   5.000000000000e-01 
              16  -5.662685903661e-01   3.038591105101e-01   5.000000000000e-01 
              17  -3.830222215595e-01   3.213938048433e-01   4.090909090909e-01 
              18  -4.903424923537e-01   3.992813400455e-01   4.090909090909e-01 
              19  -3.830222215595e-01   3.213938048433e-01   5.000000000000e-01 
              20  -4.908223466073e-01   3.992112996840e-01   5.000000000000e-01 
              21  -3.213938048433e-01   3.830222215595e-01   4.090909090909e-01 
              22  -3.958395214877e-01   4.748898951849e-01   4.090909090909e-01 
              23  -3.213938048433e-01   3.830222215595e-01   5.000000000000e-01 
              24  -3.960501346431e-01   4.748846694403e-01   5.000000000000e-01 
              25  -2.500000000000e-01   4.330127018922e-01   4.090909090909e-01 
              26  -2.927171169342e-01   5.216323718765e-01   4.090909090909e-01 
              27  -2.500000000000e-01   4.330127018922e-01   5.000000000000e-01 
              28  -2.929329411919e-01   5.217078508038e-01   5.000000000000e-01 
              29  -1.710100716628e-01   4.698463103930e-01   4.090909090909e-01 
              30  -2.036398928470e-01   5.254669075172e-01   4.090909090909e-01 
              31  -1.710100716628e-01   4.698463103930e-01   5.000000000000e-01 
              32  -2.037648338198e-01   5.254913308619e-01   5.000000000000e-01 
              33  -8.682408883347e-02   4.924038765061e-01   4.090909090909e-01 
              34  -1.453513923269e-01   5.842173848231e-01   4.090909090909e-01 
              35  -8.682408883347e-02   4.924038765061e-01   5.000000000000e-01 
              36  -1.453872690160e-01   5.842355733453e-01   5.000000000000e-01 
              37  -1.914284349463e-16   5.000000000000e-01   4.090909090909e-01 
              38  -4.184902595708e-02   6.212507153866e-01   4.090909090909e-01 
              39   3.061616997868e-17   5.000000000000e-01   5.000000000000e-01 
              40  -4.198146913443e-02   6.213391214883e-01   5.000000000000e-01 
              41   8.682408883347e-02   4.924038765061e-01   4.090909090909e-01 
              42   7.747644139509e-02   6.277985678289e-01   4.090909090909e-01 
              43   8.682408883347e-02   4.924038765061e-01   5.000000000000e-01 
              44   7.743887022290e-02   6.278377582220e-01   5.000000000000e-01 
              45   1.710100716628e-01   4.698463103930e-01   4.090909090909e-01 
              46   1.977164161289e-01   6.067683155636e-01   4.090909090909e-01 
              47   1.710100716628e-01   4.698463103930e-01   5.000000000000e-01 
              48   1.976150368099e-01   6.070103763873e-01   5.000000000000e-01 
              49   2.500000000000e-01   4.330127018922e-01   4.090909090909e-01 
