coordinates
               1  -7.402765154839e-01  -2.117995023727e-01  -9.714877605438e-02 
               2  -9.374527335167e-01   7.469080388546e-02  -1.898609399796e-01 
               3  -9.483729600906e-01  -3.098420798779e-01  -2.720950543880e-01 
               4  -1.093346118927e+00  -2.625567317009e-01  -8.430515229702e-02 
               5   1.006590034979e+00   6.855685258861e-01   5.000000000000e-01 
               6   6.604732275009e-01   9.202120900154e-01   2.697769999504e-01 
               7   9.323567153235e-01   9.852579592887e-01   5.000000000000e-01 
               8   8.447371125221e-01   1.073971986771e+00   1.501423567533e-01 
               9  -7.671505212784e-01  -3.075604140759e-02  -1.600924320519e-02 
              10  -6.169923543930e-01  -4.097912833095e-02  -9.647891670465e-02 
              11  -5.944333076477e-01  -1.720824986696e-01   2.186317928135e-02 
              12  -7.360299229622e-01  -2.176087722182e-02  -2.798198759556e-01 
              13  -7.514326572418e-01  -1.792539954185e-01  -3.133573532104e-01 
              14  -6.832358837128e-01   9.845113009214e-02  -1.876502335072e-01 
              15   1.311669111252e+00  -1.461024403572e+00   2.263730615377e-01 
              16   1.079634308815e+00  -1.922253251076e+00   1.590086221695e-01 
              17   1.198661565781e+00  -1.867072105408e+00  -1.726602017879e-01 
              18   1.459035754204e+00  -1.820947170258e+00   1.631918549538e-01 
              19   1.100896183204e+00  -1.617003427559e+00   5.000000000000e-01 
              20   1.526267766953e+00  -1.380638957024e+00  -3.497253358364e-02 
              21   1.086689591408e+00  -1.354018688202e+00  -1.739112436771e-01 
              22   1.232069134712e+00  -1.130618333817e+00   1.150250881910e-01 
              23   1.002219796181e+00  -1.497728466988e+00   1.713017970324e-01 
              24   1.211988961615e+00  -1.170359115993e+00   5.000000000000e-01 
              25   1.496601939201e+00  -9.812785387039e-01   1.092734560370e-01 
              26   3.849325776100e-01  -6.729143261909e-01  -8.430927246809e-02 
              27   5.676584243774e-01  -5.744517445564e-01  -3.345677554607e-01 
              28   6.807008385658e-01  -5.827970504761e-01  -8.579152077436e-02 
              29   4.715244472027e-01  -9.519876837730e-01  -2.965613603592e-01 
              30   2.579893171787e-01  -7.276213169098e-01   5.212387070060e-02 
              31   2.258802354336e-01  -5.849193930626e-01  -9.050843119621e-02 
              32   1.200172305107e-01  -7.670631408691e-01  -8.653264492750e-02 
              33   2.827396988869e-01  -6.855732798576e-01  -3.351103067398e-01 
              34   3.631580770016e-01  -5.120715498924e-01  -1.982540190220e-01 
              35   1.407981753349e+00  -1.198447704315e+00  -2.601027786732e-01 
              36   1.218551081964e+00  -1.371841700891e+00  -5.000000000000e-01 
              37   1.547619819641e+00  -1.690992236137e+00  -1.701416373253e-01 
