constrainpmec
         1 1 1 0 0
         2 1 1 0 0
         5 1 1 0 1
         6 1 1 0 1
         7 0 0 0 1
         8 0 0 0 1
         9 1 1 0 0
        11 1 1 0 1
        12 0 0 0 1
        13 1 1 0 0
        15 1 1 0 1
        16 0 0 0 1
        17 1 1 0 0
        19 1 1 0 1
        20 0 0 0 1
        21 1 1 0 0
        23 1 1 0 1
        24 0 0 0 1
        25 1 1 0 0
        27 1 1 0 1
        28 0 0 0 1
        29 1 1 0 0
        31 1 1 0 1
        32 0 0 0 1
        33 1 1 0 0
        35 1 1 0 1
        36 0 0 0 1
        37 1 1 0 0
        39 1 1 0 1
        40 0 0 0 1
        41 1 1 0 0
        43 1 1 0 1
        44 0 0 0 1
        45 1 1 0 0
        47 1 1 0 1
        48 0 0 0 1
        49 1 1 0 0
        51 1 1 0 1
        52 0 0 0 1
        53 1 1 0 0
        55 1 1 0 1
        56 0 0 0 1
        57 1 1 0 0
        59 1 1 0 1
        60 0 0 0 1
        61 1 1 0 0
        63 1 1 0 1
        64 0 0 0 1
        65 1 1 0 0
        67 1 1 0 1
        68 0 0 0 1
        71 0 0 0 1
        72 0 0 0 1
        75 0 0 0 1
        76 0 0 0 1
        79 0 0 0 1
        80 0 0 0 1
        83 0 0 0 1
        84 0 0 0 1
        87 0 0 0 1
        88 0 0 0 1
        91 0 0 0 1
        92 0 0 0 1
        95 0 0 0 1
        96 0 0 0 1
        98 0 0 0 1
       100 0 0 0 1
       102 0 0 0 1
       104 0 0 0 1
       106 0 0 0 1
       108 0 0 0 1
       110 0 0 0 1
       112 0 0 0 1
       114 0 0 0 1
       116 0 0 0 1
       118 0 0 0 1
       120 0 0 0 1
       121 1 1 0 0
       122 1 1 0 0
       125 1 1 0 0
       127 1 1 0 0
       129 1 1 0 0
       131 1 1 0 0
       133 1 1 0 0
       135 1 1 0 0
       137 1 1 0 0
       139 1 1 0 0
       141 1 1 0 0
       143 1 1 0 0
       145 1 1 0 0
       147 1 1 0 0
       149 1 1 0 0
       151 1 1 0 0
       153 1 1 0 0
       181 1 1 0 0
       182 1 1 0 0
       185 1 1 0 0
       187 1 1 0 0
       189 1 1 0 0
       191 1 1 0 0
       193 1 1 0 0
       195 1 1 0 0
       197 1 1 0 0
       199 1 1 0 0
       201 1 1 0 0
       203 1 1 0 0
       205 1 1 0 0
       207 1 1 0 0
       209 1 1 0 0
       211 1 1 0 0
       213 1 1 0 0
       241 1 1 0 0
       242 1 1 0 0
       245 1 1 0 0
       247 1 1 0 0
       249 1 1 0 0
       251 1 1 0 0
       253 1 1 0 0
       255 1 1 0 0
       257 1 1 0 0
       259 1 1 0 0
       261 1 1 0 0
       263 1 1 0 0
       265 1 1 0 0
       267 1 1 0 0
       269 1 1 0 0
       271 1 1 0 0
       273 1 1 0 0
       301 1 1 0 0
       302 1 1 0 0
       305 1 1 0 0
       307 1 1 0 0
       309 1 1 0 0
       311 1 1 0 0
       313 1 1 0 0
       315 1 1 0 0
       317 1 1 0 0
       319 1 1 0 0
       321 1 1 0 0
       323 1 1 0 0
       325 1 1 0 0
       327 1 1 0 0
       329 1 1 0 0
       331 1 1 0 0
       333 1 1 0 0
       361 1 1 0 0
       362 1 1 0 0
       365 1 1 0 0
       367 1 1 0 0
       369 1 1 0 0
       371 1 1 0 0
       373 1 1 0 0
       375 1 1 0 0
       377 1 1 0 0
       379 1 1 0 0
       381 1 1 0 0
       383 1 1 0 0
       385 1 1 0 0
       387 1 1 0 0
       389 1 1 0 0
       391 1 1 0 0
       393 1 1 0 0
       421 1 1 0 0
       422 1 1 0 0
       425 1 1 0 0
       427 1 1 0 0
       429 1 1 0 0
       431 1 1 0 0
       433 1 1 0 0
       435 1 1 0 0
       437 1 1 0 0
       439 1 1 0 0
       441 1 1 0 0
       443 1 1 0 0
       445 1 1 0 0
       447 1 1 0 0
       449 1 1 0 0
       451 1 1 0 0
       453 1 1 0 0
       481 1 1 0 0
       482 1 1 0 0
       485 1 1 0 0
       487 1 1 0 0
       489 1 1 0 0
       491 1 1 0 0
       493 1 1 0 0
       495 1 1 0 0
       497 1 1 0 0
       499 1 1 0 0
       501 1 1 0 0
       503 1 1 0 0
       505 1 1 0 0
       507 1 1 0 0
       509 1 1 0 0
       511 1 1 0 0
       513 1 1 0 0
       541 1 1 0 0
       542 1 1 0 0
       545 1 1 0 0
       547 1 1 0 0
       549 1 1 0 0
       551 1 1 0 0
       553 1 1 0 0
       555 1 1 0 0
       557 1 1 0 0
       559 1 1 0 0
       561 1 1 0 0
       563 1 1 0 0
       565 1 1 0 0
       567 1 1 0 0
       569 1 1 0 0
       571 1 1 0 0
       573 1 1 0 0
       601 1 1 1 0
       602 1 1 1 0
       603 0 0 1 0
       604 0 0 1 0
       605 1 1 1 0
       606 0 0 1 0
       607 1 1 1 0
       608 0 0 1 0
       609 1 1 1 0
       610 0 0 1 0
       611 1 1 1 0
       612 0 0 1 0
       613 1 1 1 0
       614 0 0 1 0
       615 1 1 1 0
       616 0 0 1 0
       617 1 1 1 0
       618 0 0 1 0
       619 1 1 1 0
       620 0 0 1 0
       621 1 1 1 0
       622 0 0 1 0
       623 1 1 1 0
       624 0 0 1 0
       625 1 1 1 0
       626 0 0 1 0
       627 1 1 1 0
       628 0 0 1 0
       629 1 1 1 0
       630 0 0 1 0
       631 1 1 1 0
       632 0 0 1 0
       633 1 1 1 0
       634 0 0 1 0
       635 0 0 1 0
       636 0 0 1 0
       637 0 0 1 0
       638 0 0 1 0
       639 0 0 1 0
       640 0 0 1 0
       641 0 0 1 0
       642 0 0 1 0
       643 0 0 1 0
       644 0 0 1 0
       645 0 0 1 0
       646 0 0 1 0
       647 0 0 1 0
       648 0 0 1 0
       649 0 0 1 0
       650 0 0 1 0
       651 0 0 1 0
       652 0 0 1 0
       653 0 0 1 0
       654 0 0 1 0
       655 0 0 1 0
       656 0 0 1 0
       657 0 0 1 0
       658 0 0 1 0
       659 0 0 1 0
       660 0 0 1 0
       661 1 1 0 0
       663 1 1 1 0
       664 0 0 1 0
       665 1 1 0 0
       667 1 1 1 0
       668 0 0 1 0
       669 1 1 0 0
       671 1 1 1 0
       672 0 0 1 0
       673 1 1 0 0
       675 1 1 1 0
       676 0 0 1 0
       677 1 1 0 0
       679 1 1 1 0
       680 0 0 1 0
       681 1 1 0 0
       683 1 1 1 0
       684 0 0 1 0
       685 1 1 0 0
       687 1 1 1 0
       688 0 0 1 0
       689 1 1 0 0
       691 1 1 1 0
       692 0 0 1 0
       693 1 1 0 0
       695 1 1 1 0
       696 0 0 1 0
       697 1 1 0 0
       699 1 1 1 0
       700 0 0 1 0
       701 1 1 0 0
       703 1 1 1 0
       704 0 0 1 0
       705 1 1 0 0
       707 1 1 1 0
       708 0 0 1 0
       709 1 1 0 0
       711 1 1 1 0
       712 0 0 1 0
       713 1 1 0 0
       715 1 1 1 0
       716 0 0 1 0
       717 1 1 0 0
       719 1 1 1 0
       720 0 0 1 0
       722 0 0 1 0
       724 0 0 1 0
       726 0 0 1 0
       728 0 0 1 0
       730 0 0 1 0
       732 0 0 1 0
       734 0 0 1 0
       736 0 0 1 0
       738 0 0 1 0
       740 0 0 1 0
       742 0 0 1 0
       744 0 0 1 0
       746 0 0 1 0
       748 0 0 1 0
       750 0 0 1 0
       752 0 0 1 0
       754 0 0 1 0
       756 0 0 1 0
       758 0 0 1 0
       759 1 1 0 0
       761 1 1 0 0
       763 1 1 0 0
       765 1 1 0 0
       767 1 1 0 0
       769 1 1 0 0
       771 1 1 0 0
       773 1 1 0 0
       775 1 1 0 0
       777 1 1 0 0
       779 1 1 0 0
       781 1 1 0 0
       783 1 1 0 0
       785 1 1 0 0
       787 1 1 0 0
       808 1 1 0 0
       810 1 1 0 0
       812 1 1 0 0
       814 1 1 0 0
       816 1 1 0 0
       818 1 1 0 0
       820 1 1 0 0
       822 1 1 0 0
       824 1 1 0 0
       826 1 1 0 0
       828 1 1 0 0
       830 1 1 0 0
       832 1 1 0 0
       834 1 1 0 0
       836 1 1 0 0
       857 1 1 0 0
       859 1 1 0 0
       861 1 1 0 0
       863 1 1 0 0
       865 1 1 0 0
       867 1 1 0 0
       869 1 1 0 0
       871 1 1 0 0
       873 1 1 0 0
       875 1 1 0 0
       877 1 1 0 0
       879 1 1 0 0
       881 1 1 0 0
       883 1 1 0 0
       885 1 1 0 0
       906 1 1 0 0
       908 1 1 0 0
       910 1 1 0 0
